,pos,split,synonym,word1,word2
850,verb,train,1,set,prepare
851,verb,train,0,set,automatize
852,verb,train,1,set,ready
853,verb,train,0,set,hone
854,verb,train,1,set,rig
855,verb,train,0,set,trim
856,verb,train,1,set,jell
857,verb,train,0,set,flake
858,verb,train,1,set,congeal
859,verb,train,0,set,revitalise
860,verb,train,1,set,limit
861,verb,train,0,set,weaken
862,verb,train,1,set,mark
863,verb,train,0,set,escallop
864,verb,train,1,set,sic
865,verb,train,0,set,puddle
866,verb,train,1,set,countersink
867,verb,train,0,set,squirt
868,verb,train,1,set,typeset
869,verb,train,0,set,ruggedise
870,verb,train,1,coif,coiffe
871,verb,train,0,coif,parallel
872,verb,train,1,coif,coiffure
873,verb,train,0,coif,illuminate
874,verb,train,1,coiffe,coiffure
875,verb,train,0,coiffe,generalize
876,verb,train,1,gauffer,goffer
877,verb,train,0,gauffer,catalyze
878,verb,train,1,mousse,gel
879,verb,train,0,mousse,ptyalise
880,verb,train,1,tease,fluff
881,verb,train,0,tease,whoop
882,verb,train,1,tease,rally
883,verb,train,0,tease,let
884,verb,train,1,tease,card
885,verb,train,0,tease,virilize
886,verb,train,1,tease,loosen
887,verb,train,0,tease,intransitivise
888,verb,train,1,fluff,spoil
889,verb,train,0,fluff,externalise
890,verb,train,1,groom,neaten
891,verb,train,0,groom,remain
892,verb,train,1,groom,curry
893,verb,train,0,groom,revert
894,verb,train,1,groom,prepare
895,verb,train,0,groom,tauten
896,verb,train,1,neaten,tidy
897,verb,train,0,neaten,flutter
898,verb,train,1,neaten,straighten
899,verb,train,0,neaten,deflower
900,verb,train,1,perfume,scent
901,verb,train,0,perfume,alternate
902,verb,train,1,preen,primp
903,verb,train,0,preen,air
904,verb,train,1,preen,plume
905,verb,train,0,preen,transfuse
906,verb,train,1,primp,plume
907,verb,train,0,primp,unfurl
908,verb,train,1,plume,soak
909,verb,train,0,plume,crown
910,verb,train,1,overdress,prink
911,verb,train,0,overdress,relieve
912,verb,train,1,overdress,attire
913,verb,train,0,overdress,hush
914,verb,train,1,overdress,overclothe
915,verb,train,0,overdress,infix
916,verb,train,1,prink,attire
917,verb,train,0,prink,palliate
918,verb,train,1,bedizen,dizen
919,verb,train,0,bedizen,represent
920,verb,train,1,reduce,slim
921,verb,train,0,reduce,anodize
922,verb,train,1,reduce,slenderize
923,verb,train,0,reduce,deconcentrate
924,verb,train,1,reduce,thin
925,verb,train,0,reduce,predate
926,verb,train,1,reduce,dilute
927,verb,train,0,reduce,rectify
928,verb,train,1,reduce,cut
929,verb,train,0,reduce,paganize
930,verb,train,1,reduce,tighten
931,verb,train,0,reduce,ray
932,verb,train,1,reduce,concentrate
933,verb,train,0,reduce,strip
934,verb,train,1,reduce,decoct
935,verb,train,0,reduce,dig
936,verb,train,1,reduce,deoxidize
937,verb,train,0,reduce,mesmerize
938,verb,train,1,reduce,deoxidise
939,verb,train,0,reduce,resole
940,verb,train,1,reduce,shrink
941,verb,train,0,reduce,stabilise
942,verb,train,1,reduce,abridge
943,verb,train,0,reduce,exchange
944,verb,train,1,reduce,foreshorten
945,verb,train,0,reduce,vulgarize
946,verb,train,1,reduce,abbreviate
947,verb,train,0,reduce,demineralize
948,verb,train,1,reduce,shorten
949,verb,train,0,reduce,envenom
950,verb,train,1,reduce,contract
951,verb,train,0,reduce,arborise
952,verb,train,1,reduce,trim
953,verb,train,0,reduce,stupefy
954,verb,train,1,reduce,subdue
955,verb,train,0,reduce,ray
956,verb,train,1,slim,slenderize
957,verb,train,0,slim,curl
958,verb,train,1,slim,thin
959,verb,train,0,slim,centralize
960,verb,train,1,slenderize,thin
961,verb,train,0,slenderize,district
962,verb,train,1,thin,dilute
963,verb,train,0,thin,catalyse
964,verb,train,1,thin,cut
965,verb,train,0,thin,welcome
966,verb,train,1,wear,don
967,verb,train,0,wear,invalidate
968,verb,train,1,wear,assume
969,verb,train,0,wear,deactivate
970,verb,train,1,wear,tire
971,verb,train,0,wear,croak
972,verb,train,1,wear,jade
973,verb,train,0,wear,normalize
974,verb,train,1,wear,outwear
975,verb,train,0,wear,acclimate
976,verb,train,1,wear,fag
977,verb,train,0,wear,moisturize
978,verb,train,1,wear,fatigue
979,verb,train,0,wear,deform
980,verb,train,1,wear,break
981,verb,train,0,wear,extinguish
982,verb,train,1,wear,bust
983,verb,train,0,wear,piddle
984,verb,train,1,bear,deliver
985,verb,train,0,bear,vasectomise
986,verb,train,1,bear,birth
987,verb,train,0,bear,retrogress
988,verb,train,1,bear,have
989,verb,train,0,bear,infix
990,verb,train,1,bear,carry
991,verb,train,0,bear,degrade
992,verb,train,1,bear,gestate
993,verb,train,0,bear,depersonalize
994,verb,train,1,bear,expect
995,verb,train,0,bear,acclimatise
996,verb,train,1,bear,digest
997,verb,train,0,bear,coif
998,verb,train,1,bear,suffer
999,verb,train,0,bear,dress
1000,verb,train,1,bear,assume
1001,verb,train,0,bear,atomise
1002,verb,train,1,clothe,enclothe
1003,verb,train,0,clothe,vellicate
1004,verb,train,1,clothe,garb
1005,verb,train,0,clothe,corrupt
1006,verb,train,1,clothe,raiment
1007,verb,train,0,clothe,submerse
1008,verb,train,1,clothe,tog
1009,verb,train,0,clothe,plasticize
1010,verb,train,1,clothe,garment
1011,verb,train,0,clothe,demonize
1012,verb,train,1,clothe,habilitate
1013,verb,train,0,clothe,scatter
1014,verb,train,1,clothe,apparel
1015,verb,train,0,clothe,festinate
1016,verb,train,1,clothe,robe
1017,verb,train,0,clothe,diagonalize
1018,verb,train,1,enclothe,garb
1019,verb,train,0,enclothe,interlard
1020,verb,train,1,enclothe,raiment
1021,verb,train,0,enclothe,copolymerize
1022,verb,train,1,enclothe,tog
1023,verb,train,0,enclothe,inunct
1024,verb,train,1,enclothe,garment
1025,verb,train,0,enclothe,fixate
1026,verb,train,1,enclothe,habilitate
1027,verb,train,0,enclothe,overcast
1028,verb,train,1,enclothe,apparel
1029,verb,train,0,enclothe,distort
1030,verb,train,1,garb,raiment
1031,verb,train,0,garb,brisken
1032,verb,train,1,garb,tog
1033,verb,train,0,garb,zap
1034,verb,train,1,garb,garment
1035,verb,train,0,garb,halter
1036,verb,train,1,garb,habilitate
1037,verb,train,0,garb,interlock
1038,verb,train,1,garb,apparel
1039,verb,train,0,garb,eternise
1040,verb,train,1,raiment,tog
1041,verb,train,0,raiment,focalise
1042,verb,train,1,raiment,garment
1043,verb,train,0,raiment,powderize
1044,verb,train,1,raiment,habilitate
1045,verb,train,0,raiment,moralise
1046,verb,train,1,raiment,apparel
1047,verb,train,0,raiment,tucker
1048,verb,train,1,tog,garment
1049,verb,train,0,tog,froth
1050,verb,train,1,tog,habilitate
1051,verb,train,0,tog,coiffure
1052,verb,train,1,tog,apparel
1053,verb,train,0,tog,see
1054,verb,train,1,garment,habilitate
1055,verb,train,0,garment,homogenize
1056,verb,train,1,garment,apparel
1057,verb,train,0,garment,treat
1058,verb,train,1,habilitate,apparel
1059,verb,train,0,habilitate,persist
1060,verb,train,1,undress,discase
1061,verb,train,0,undress,don
1062,verb,train,1,undress,uncase
1063,verb,train,0,undress,jerk
1064,verb,train,1,undress,unclothe
1065,verb,train,0,undress,martyrise
1066,verb,train,1,undress,strip
1067,verb,train,0,undress,bandage
1068,verb,train,1,undress,disrobe
1069,verb,train,0,undress,vascularise
1070,verb,train,1,undress,peel
1071,verb,train,0,undress,Americanise
1072,verb,train,1,undress,divest
1073,verb,train,0,undress,souse
1074,verb,train,1,undress,disinvest
1075,verb,train,0,undress,stigmatize
1076,verb,train,1,discase,uncase
1077,verb,train,0,discase,singe
1078,verb,train,1,discase,unclothe
1079,verb,train,0,discase,bring
1080,verb,train,1,discase,strip
1081,verb,train,0,discase,uprise
1082,verb,train,1,discase,disrobe
1083,verb,train,0,discase,marbleise
1084,verb,train,1,discase,peel
1085,verb,train,0,discase,flow
1086,verb,train,1,uncase,unclothe
1087,verb,train,0,uncase,cramp
1088,verb,train,1,uncase,strip
1089,verb,train,0,uncase,fumigate
1090,verb,train,1,uncase,disrobe
1091,verb,train,0,uncase,apprise
1092,verb,train,1,uncase,peel
1093,verb,train,0,uncase,confine
1094,verb,train,1,unclothe,strip
1095,verb,train,0,unclothe,homologise
1096,verb,train,1,unclothe,disrobe
1097,verb,train,0,unclothe,twitch
1098,verb,train,1,unclothe,peel
1099,verb,train,0,unclothe,splay
1100,verb,train,1,strip,disrobe
1101,verb,train,0,strip,hiccup
1102,verb,train,1,strip,peel
1103,verb,train,0,strip,stem
1104,verb,train,1,strip,divest
1105,verb,train,0,strip,detransitivise
1106,verb,train,1,strip,disinvest
1107,verb,train,0,strip,alternate
1108,verb,train,1,strip,dismantle
1109,verb,train,0,strip,demythologize
1110,verb,train,1,strip,denude
1111,verb,train,0,strip,erupt
1112,verb,train,1,strip,bare
1113,verb,train,0,strip,subordinate
1114,verb,train,1,strip,denudate
1115,verb,train,0,strip,medicine
1116,verb,train,1,strip,leach
1117,verb,train,0,strip,furcate
1118,verb,train,1,strip,deprive
1119,verb,train,0,strip,vasectomize
1120,verb,train,1,disrobe,peel
1121,verb,train,0,disrobe,exchange
1122,verb,train,1,peel,flake
1123,verb,train,0,peel,naturalise
1124,verb,train,1,don,assume
1125,verb,train,0,don,broaden
1126,verb,train,1,assume,acquire
1127,verb,train,0,assume,trim
1128,verb,train,1,assume,adopt
1129,verb,train,0,assume,reinvigorate
1130,verb,train,1,assume,take
1131,verb,train,0,assume,maculate
1132,verb,train,1,vest,robe
1133,verb,train,0,vest,colorize
1134,verb,train,1,inseminate,fecundate
1135,verb,train,0,inseminate,constringe
1136,verb,train,1,inseminate,fertilize
1137,verb,train,0,inseminate,perfume
1138,verb,train,1,inseminate,fertilise
1139,verb,train,0,inseminate,shiver
1140,verb,train,1,fecundate,fertilize
1141,verb,train,0,fecundate,neutralize
1142,verb,train,1,fecundate,fertilise
1143,verb,train,0,fecundate,dinge
1144,verb,train,1,fertilize,feed
1145,verb,train,0,fertilize,perturb
1146,verb,train,1,fertilise,feed
1147,verb,train,0,fertilise,advance
1148,verb,train,1,beget,get
1149,verb,train,0,beget,prettify
1150,verb,train,1,beget,engender
1151,verb,train,0,beget,whelp
1152,verb,train,1,beget,father
1153,verb,train,0,beget,tenderise
1154,verb,train,1,beget,mother
1155,verb,train,0,beget,Christianize
1156,verb,train,1,beget,sire
1157,verb,train,0,beget,regorge
1158,verb,train,1,beget,generate
1159,verb,train,0,beget,exude
1160,verb,train,1,get,engender
1161,verb,train,0,get,overhear
1162,verb,train,1,get,father
1163,verb,train,0,get,inoculate
1164,verb,train,1,get,mother
1165,verb,train,0,get,eject
1166,verb,train,1,get,sire
1167,verb,train,0,get,ramify
1168,verb,train,1,get,generate
1169,verb,train,0,get,stigmatise
1170,verb,train,1,get,suffer
1171,verb,train,0,get,sensitise
1172,verb,train,1,get,sustain
1173,verb,train,0,get,tidy
1174,verb,train,1,get,have
1175,verb,train,0,get,jade
1176,verb,train,1,get,contract
1177,verb,train,0,get,optimise
1178,verb,train,1,get,take
1179,verb,train,0,get,combine
1180,verb,train,1,get,grow
1181,verb,train,0,get,unsubstantialize
1182,verb,train,1,get,develop
1183,verb,train,0,get,apprehend
1184,verb,train,1,get,produce
1185,verb,train,0,get,oxygenate
1186,verb,train,1,get,acquire
1187,verb,train,0,get,alter
1188,verb,train,1,get,make
1189,verb,train,0,get,lapidate
1190,verb,train,1,get,become
1191,verb,train,0,get,scour
1192,verb,train,1,get,go
1193,verb,train,0,get,unfit
1194,verb,train,1,get,begin
1195,verb,train,0,get,unbosom
1196,verb,train,1,get,start
1197,verb,train,0,get,rustle
1198,verb,train,1,get,commence
1199,verb,train,0,get,urbanize
1200,verb,train,1,get,receive
1201,verb,train,0,get,nationalise
1202,verb,train,1,get,find
1203,verb,train,0,get,betide
1204,verb,train,1,get,obtain
1205,verb,train,0,get,coagulate
1206,verb,train,1,get,incur
1207,verb,train,0,get,feather
1208,verb,train,1,get,catch
1209,verb,train,0,get,spirit
1210,verb,train,1,get,perplex
1211,verb,train,0,get,overfatigue
1212,verb,train,1,get,baffle
1213,verb,train,0,get,split
1214,verb,train,1,get,beat
1215,verb,train,0,get,temporise
1216,verb,train,1,get,stupefy
1217,verb,train,0,get,realign
1218,verb,train,1,get,fix
1219,verb,train,0,get,wake
1220,verb,train,1,get,bring
1221,verb,train,0,get,pee
1222,verb,train,1,get,draw
1223,verb,train,0,get,redo
1224,verb,train,1,get,scram
1225,verb,train,0,get,rise
1226,verb,train,1,get,experience
1227,verb,train,0,get,climb
1228,verb,train,1,engender,father
1229,verb,train,0,engender,destabilize
1230,verb,train,1,engender,mother
1231,verb,train,0,engender,territorialize
1232,verb,train,1,engender,sire
1233,verb,train,0,engender,rule
1234,verb,train,1,engender,generate
1235,verb,train,0,engender,advance
1236,verb,train,1,engender,breed
1237,verb,train,0,engender,decarbonise
1238,verb,train,1,engender,spawn
1239,verb,train,0,engender,smirk
1240,verb,train,1,father,mother
1241,verb,train,0,father,detoxify
1242,verb,train,1,father,sire
1243,verb,train,0,father,duplicate
1244,verb,train,1,father,generate
1245,verb,train,0,father,lace
1246,verb,train,1,mother,sire
1247,verb,train,0,mother,see
1248,verb,train,1,mother,generate
1249,verb,train,0,mother,mildew
1250,verb,train,1,sire,generate
1251,verb,train,0,sire,infiltrate
1252,verb,train,1,generate,render
1253,verb,train,0,generate,calm
1254,verb,train,1,generate,return
1255,verb,train,0,generate,deactivate
1256,verb,train,1,reproduce,procreate
1257,verb,train,0,reproduce,detoxicate
1258,verb,train,1,reproduce,multiply
1259,verb,train,0,reproduce,brighten
1260,verb,train,1,reproduce,regurgitate
1261,verb,train,0,reproduce,emit
1262,verb,train,1,procreate,multiply
1263,verb,train,0,procreate,bulge
1264,verb,train,1,multiply,breed
1265,verb,train,0,multiply,ladder
1266,verb,train,1,multiply,manifold
1267,verb,train,0,multiply,finalise
1268,verb,train,1,breed,cover
1269,verb,train,0,breed,unlax
1270,verb,train,1,breed,spawn
1271,verb,train,0,breed,cauterize
1272,verb,train,1,deliver,birth
1273,verb,train,0,deliver,repeat
1274,verb,train,1,deliver,have
1275,verb,train,0,deliver,upchuck
1276,verb,train,1,deliver,render
1277,verb,train,0,deliver,totalize
1278,verb,train,1,deliver,return
1279,verb,train,0,deliver,spoil
1280,verb,train,1,deliver,pitch
1281,verb,train,0,deliver,convalesce
1282,verb,train,1,deliver,rescue
1283,verb,train,0,deliver,imbrue
1284,verb,train,1,birth,have
1285,verb,train,0,birth,enter
1286,verb,train,1,have,suffer
1287,verb,train,0,have,finalize
1288,verb,train,1,have,sustain
1289,verb,train,0,have,impact
1290,verb,train,1,have,let
1291,verb,train,0,have,decrease
1292,verb,train,1,have,experience
1293,verb,train,0,have,distend
1294,verb,train,1,have,make
1295,verb,train,0,have,fret
1296,verb,train,1,have,take
1297,verb,train,0,have,preen
1298,verb,train,1,have,receive
1299,verb,train,0,have,conquer
1300,verb,train,1,labor,fag
1301,verb,train,0,labor,overcapitalize
1302,verb,train,1,labor,grind
1303,verb,train,0,labor,sensualize
1304,verb,train,1,labor,dig
1305,verb,train,0,labor,constrict
1306,verb,train,1,labour,fag
1307,verb,train,0,labour,renormalize
1308,verb,train,1,labour,grind
1309,verb,train,0,labour,transplant
1310,verb,train,1,labour,dig
1311,verb,train,0,labour,deactivate
1312,verb,train,1,whelp,pup
1313,verb,train,0,whelp,anesthetise
1314,verb,train,1,farrow,pig
1315,verb,train,0,farrow,disturb
1316,verb,train,1,carry,gestate
1317,verb,train,0,carry,ozonize
1318,verb,train,1,carry,expect
1319,verb,train,0,carry,find
1320,verb,train,1,carry,dribble
1321,verb,train,0,carry,foolproof
1322,verb,train,1,carry,run
1323,verb,train,0,carry,decelerate
1324,verb,train,1,carry,stock
1325,verb,train,0,carry,domesticize
1326,verb,train,1,carry,stockpile
1327,verb,train,0,carry,trammel
1328,verb,train,1,carry,take
1329,verb,train,0,carry,domesticize
1330,verb,train,1,gestate,expect
1331,verb,train,0,gestate,naturalize
1332,verb,train,1,brood,hatch
1333,verb,train,0,brood,toy
1334,verb,train,1,brood,cover
1335,verb,train,0,brood,coruscate
1336,verb,train,1,brood,incubate
1337,verb,train,0,brood,obscure
1338,verb,train,1,brood,sulk
1339,verb,train,0,brood,liquefy
1340,verb,train,1,hatch,cover
1341,verb,train,0,hatch,socialise
1342,verb,train,1,hatch,incubate
1343,verb,train,0,hatch,desalinize
1344,verb,train,1,hatch,concoct
1345,verb,train,0,hatch,dehydrate
1346,verb,train,1,cover,incubate
1347,verb,train,0,cover,mesh
1348,verb,train,1,cover,treat
1349,verb,train,0,cover,step
1350,verb,train,1,cover,hide
1351,verb,train,0,cover,administer
1352,verb,train,1,cover,comprehend
1353,verb,train,0,cover,droop
1354,verb,train,1,alter,neuter
1355,verb,train,0,alter,nigrify
1356,verb,train,1,alter,spay
1357,verb,train,0,alter,fail
1358,verb,train,1,alter,castrate
1359,verb,train,0,alter,diabolise
1360,verb,train,1,alter,change
1361,verb,train,0,alter,opalize
1362,verb,train,1,alter,vary
1363,verb,train,0,alter,disrobe
1364,verb,train,1,alter,modify
1365,verb,train,0,alter,meliorate
1366,verb,train,1,alter,interpolate
1367,verb,train,0,alter,degrade
1368,verb,train,1,alter,falsify
1369,verb,train,0,alter,adulterate
1370,verb,train,1,neuter,spay
1371,verb,train,0,neuter,sole
1372,verb,train,1,neuter,castrate
1373,verb,train,0,neuter,domesticize
1374,verb,train,1,spay,castrate
1375,verb,train,0,spay,fizz
1376,verb,train,1,castrate,emasculate
1377,verb,train,0,castrate,fail
1378,verb,train,1,castrate,demasculinize
1379,verb,train,0,castrate,rise
1380,verb,train,1,castrate,demasculinise
1381,verb,train,0,castrate,smolder
1382,verb,train,1,castrate,bowdlerize
1383,verb,train,0,castrate,anodize
1384,verb,train,1,castrate,bowdlerise
1385,verb,train,0,castrate,diabolise
1386,verb,train,1,castrate,expurgate
1387,verb,train,0,castrate,singe
1388,verb,train,1,castrate,shorten
1389,verb,train,0,castrate,perk
1390,verb,train,1,emasculate,demasculinize
1391,verb,train,0,emasculate,modernise
1392,verb,train,1,emasculate,demasculinise
1393,verb,train,0,emasculate,desiccate
1394,verb,train,1,geld,cut
1395,verb,train,0,geld,drop
1396,verb,train,1,cut,edit
1397,verb,train,0,cut,eat
1398,verb,train,1,cut,dilute
1399,verb,train,0,cut,massacre
1400,verb,train,1,cut,abridge
1401,verb,train,0,cut,lessen
1402,verb,train,1,cut,foreshorten
1403,verb,train,0,cut,ionize
1404,verb,train,1,cut,abbreviate
1405,verb,train,0,cut,capsulate
1406,verb,train,1,cut,shorten
1407,verb,train,0,cut,womanize
1408,verb,train,1,cut,contract
1409,verb,train,0,cut,scorch
1410,verb,train,1,cut,trim
1411,verb,train,0,cut,reconcile
1412,verb,train,1,cut,prune
1413,verb,train,0,cut,quip
1414,verb,train,1,cut,rationalize
1415,verb,train,0,cut,exasperate
